trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,polygon.stopped,mouse.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,6.82659912109375,-0.1670061099796334,-0.12118126272912423,-4.292026245874227,-4.111970328874751,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.83928108215332,-0.1629327902240326,-0.12118126272912423,-4.147875286253182,-3.9291249773927883,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.844189167022705,-0.159877800407332,-0.12118126272912423,-4.079089725082006,-3.5542839964140907,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.856381177902222,-0.14765784114052954,-0.12627291242362526,-4.0345164977434615,-3.368495027957283,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.860827207565308,-0.14765784114052954,-0.12627291242362526,-4.329806221427049,-3.420708989950917,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.873523235321045,-0.1364562118126273,-0.1395112016293279,-4.534972341006444,-3.963527848047474,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.87791109085083,-0.1364562118126273,-0.1395112016293279,-4.051744317307899,-4.015740575840423,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.890709161758423,-0.13238289205702647,-0.15274949083503056,-3.8890483801722504,-3.82425568989833,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.895031929016113,-0.13238289205702647,-0.15274949083503056,-3.9349039486092443,-4.0371303211319045,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.9084131717681885,-0.13034623217922606,-0.1670061099796334,-3.888542173863515,-4.199941945481357,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.913197040557861,-0.13034623217922606,-0.17311608961303462,-3.680335330619558,-4.5779015203213085,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.91765022277832,-0.13034623217922606,-0.17311608961303462,-3.5172812643436506,-5.460974351055893,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.929764032363892,-0.1334012219959267,-0.18228105906313646,-3.7421070812728594,-5.15047945208236,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.934432029724121,-0.1334012219959267,-0.18228105906313646,-3.8182732519803917,-5.478422071376903,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.946688890457153,-0.1415478615071283,-0.18737270875763748,-4.646824632178278,-5.515690054382314,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.95095419883728,-0.1415478615071283,-0.18737270875763748,-4.4543888732477965,-5.616201359083457,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.963722229003906,-0.14867617107942974,-0.1894093686354379,-4.58219217317641,-5.764445138754025,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.967956066131592,-0.14867617107942974,-0.1894093686354379,-4.423915022822565,-5.764445138754025,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.980777263641357,-0.15580448065173116,-0.19042769857433808,-4.156484196127612,-5.764445138754025,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.984436273574829,-0.15580448065173116,-0.19042769857433808,-3.6842162613225593,-5.971054489385828,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,6.997821092605591,-0.159877800407332,-0.1924643584521385,-4.230013056411456,-5.971054489385828,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.000761985778809,-0.159877800407332,-0.1924643584521385,-4.480320548525287,-5.740316793730707,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.014863967895508,-0.1629327902240326,-0.1955193482688391,-3.9097846507828735,-5.299088335336235,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.018185138702393,-0.1629327902240326,-0.19653767820773932,-3.3565196335674754,-5.4865143458821715,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.031956195831299,-0.1629327902240326,-0.1975560081466395,-3.294540908662533,-5.24950843060283,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.035017251968384,-0.1629327902240326,-0.1985743380855397,-3.358007087970448,-5.013412566449042,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.04924201965332,-0.1629327902240326,-0.19959266802443992,-3.2346664082371555,-4.99321642690064,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.053553104400635,-0.1629327902240326,-0.20061099796334012,-2.9568033956602786,-5.493119805218147,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.066624879837036,-0.16089613034623218,-0.20162932790224034,-3.0275636703774325,-5.521082256714051,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.071094036102295,-0.15885947046843177,-0.20162932790224034,-3.663525236323755,-5.251557280256012,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.083733320236206,-0.15580448065173116,-0.20162932790224034,-3.5049199743904182,-5.115321630427149,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.0883629322052,-0.15478615071283094,-0.20162932790224034,-3.295342370747541,-4.398594289930692,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.093611001968384,-0.15274949083503056,-0.20162932790224034,-3.4456947336219566,-4.572020878575456,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.10519814491272,-0.15173116089613034,-0.20061099796334012,-3.7653378551378127,-4.694939305383632,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.109717130661011,-0.14969450101832993,-0.19959266802443992,-3.5217452954046675,-4.482826284187085,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.12224006652832,-0.14867617107942974,-0.19959266802443992,-3.2017157003572754,-4.630096786893434,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.1268630027771,-0.14765784114052954,-0.1985743380855397,-2.6911614475141645,-4.595454857846808,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.13946008682251,-0.14562118126272913,-0.1985743380855397,-2.8329031413454757,-4.690248727733206,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.143480062484741,-0.14562118126272913,-0.1985743380855397,-2.6800144708308187,-4.793602190740883,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.156454086303711,-0.1446028513238289,-0.1985743380855397,-2.841863145868121,-4.868311575313973,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.159820079803467,-0.1446028513238289,-0.1985743380855397,-3.0508456359191327,-4.7272367576376,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.173734188079834,-0.1425661914460285,-0.20061099796334012,-3.449594501362865,-4.9557834664652285,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.176471948623657,-0.1425661914460285,-0.20061099796334012,-3.1953711070117015,-5.080767276337451,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.191485166549683,-0.1415478615071283,-0.20264765784114053,-2.7230066515532765,-5.22457804094736,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.195339918136597,-0.1415478615071283,-0.20264765784114053,-2.953917867439768,-4.940944028463865,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.208550214767456,-0.13747454175152748,-0.20366598778004075,-2.8616584674979615,-4.707638224743732,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.213129281997681,-0.1354378818737271,-0.20366598778004075,-2.868182637100423,-4.44809075038117,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.225660085678101,-0.1334012219959267,-0.20366598778004075,-2.914726185878928,-4.386988008336418,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.230015277862549,-0.12932790224032586,-0.20366598778004075,-3.1434464937488054,-4.51530968700337,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.234384059906006,-0.12932790224032586,-0.20366598778004075,-2.9489664767652517,-5.1745602363362595,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.2468791007995605,-0.12423625254582485,-0.20162932790224034,-3.171433072975324,-5.471930652593585,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.25129508972168,-0.12423625254582485,-0.20162932790224034,-3.0151518016869368,-5.707787481859824,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.263787031173706,-0.11914460285132383,-0.19959266802443992,-3.2446695411067985,-5.7191843562388875,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.268116235733032,-0.11608961303462322,-0.1985743380855397,-3.0850490375332194,-5.7191843562388875,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.280846118927002,-0.11507128309572301,-0.1975560081466395,-3.1918876540139713,-5.458532821547961,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.284414052963257,-0.11507128309572301,-0.1975560081466395,-3.9151524737532366,-5.187823367946013,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.297944068908691,-0.1109979633401222,-0.19653767820773932,-4.348853318514117,-5.045108755903217,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.302819013595581,-0.109979633401222,-0.19653767820773932,-4.360711788410061,-5.009573753181612,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.31478214263916,-0.1079429735234216,-0.1955193482688391,-4.2879005206839285,-5.06288792832793,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.318068265914917,-0.10590631364562118,-0.1955193482688391,-4.43773204567287,-5.147491967506947,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.331862926483154,-0.10386965376782077,-0.1955193482688391,-4.10346342254323,-5.392372746227606,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.334986925125122,-0.10183299389002037,-0.1955193482688391,-4.707495225179746,-5.690183701647894,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.349195957183838,-0.09979633401221996,-0.1945010183299389,-5.008934280163603,-5.930978446868471,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.35349702835083,-0.09877800407331976,-0.1945010183299389,-5.18416208846949,-5.930978446868471,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.36613917350769,-0.09775967413441955,-0.1934826883910387,-5.435873637528823,-5.710981617520367,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.370728254318237,-0.09674134419551934,-0.1934826883910387,-5.137219868785569,-5.379409368057279,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.383218050003052,-0.09368635437881874,-0.1924643584521385,-4.750536749017761,-5.110059953785702,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.38759708404541,-0.09368635437881874,-0.1924643584521385,-4.681514217723261,-5.506780998816062,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.400459051132202,-0.09266802443991853,-0.1894093686354379,-5.1152823063306245,-5.493554228082175,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.404795169830322,-0.09266802443991853,-0.1894093686354379,-5.136254722566179,-5.35244297493826,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.40939998626709,-0.09063136456211812,-0.18737270875763748,-4.9070974184142,-5.210088833174112,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.421602010726929,-0.08757637474541752,-0.18329938900203666,-4.469477931032467,-4.858995385072081,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.4258201122283936,-0.08757637474541752,-0.18329938900203666,-4.481350811400113,-4.724220960104207,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.438626050949097,-0.0824847250509165,-0.17922606924643583,-4.350979989657646,-4.900415557475321,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.4428870677948,-0.0824847250509165,-0.17922606924643583,-4.33919844320356,-4.941183402544509,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.455782175064087,-0.07433808553971487,-0.17820773930753564,-4.196339462600135,-4.962788815494486,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.459532022476196,-0.07433808553971487,-0.17820773930753564,-4.175489564071289,-4.907372488055667,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.472746133804321,-0.06415478615071284,-0.17820773930753564,-3.6698463809345685,-4.6877378138374315,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.476729154586792,-0.06415478615071284,-0.17820773930753564,-3.9206243549050486,-4.675711330146841,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.489844083786011,-0.0539714867617108,-0.17820773930753564,-3.584531805633338,-4.438191953932801,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.494317054748535,-0.048879837067209775,-0.17820773930753564,-3.3828563024710556,-4.433997837162254,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.506957054138184,-0.04276985743380855,-0.18024439918533605,-3.929331205311298,-4.967129016488716,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.511595010757446,-0.03665987780040733,-0.18126272912423624,-4.035329542813892,-4.290350220243241,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.524010896682739,-0.03054989816700611,-0.18329938900203666,-3.604985278211994,-4.743424466571071,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.528233289718628,-0.025458248472505093,-0.18533604887983707,-4.138458788324149,-5.062389444880182,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.5412819385528564,-0.023421588594704685,-0.18635437881873726,-3.9865790613097554,-5.554935833063092,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.545805931091309,-0.019348268839103868,-0.18737270875763748,-3.6392125289785904,-5.334497979778104,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.558355093002319,-0.016293279022403257,-0.18839103869653767,-3.6654558184978194,-5.6244305702349955,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.563116073608398,-0.014256619144602852,-0.18839103869653767,-3.444870372856034,-5.919718316935832,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.575675010681152,-0.01120162932790224,-0.1894093686354379,-3.1182121520103663,-5.919718316935832,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.579982042312622,-0.01120162932790224,-0.1894093686354379,-3.5343864407000942,-5.919718316935832,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.584725856781006,-0.010183299389002037,-0.1894093686354379,-3.54140547517725,-5.930728077460658,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.5970470905303955,-0.010183299389002037,-0.19042769857433808,-4.250209162824468,-5.930728077460658,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.601511240005493,-0.010183299389002037,-0.19042769857433808,-3.448760988820244,-5.949859730929209,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.614090204238892,-0.010183299389002037,-0.19042769857433808,-3.5009755716227886,-5.801370283206023,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.618124961853027,-0.01120162932790224,-0.19144602851323828,-3.2106177558170237,-5.455336318003637,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.631070137023926,-0.013238289205702648,-0.1924643584521385,-3.393269674964002,-5.259129879984912,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.635270118713379,-0.017311608961303463,-0.1945010183299389,-3.156028372681564,-5.04570264018498,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.648180961608887,-0.031568228105906315,-0.1985743380855397,-3.8914128944733175,-5.377875941849858,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.65232515335083,-0.031568228105906315,-0.1985743380855397,-3.9472340416994034,-5.509712894068641,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.6653831005096436,-0.04989816700610998,-0.20264765784114053,-4.075255439049501,-5.2978286627671585,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.669603109359741,-0.04989816700610998,-0.20264765784114053,-4.191210492610103,-5.447040906327226,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.682612180709839,-0.07128309572301425,-0.20468431771894094,-4.3286994208620975,-5.641571383271854,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.687079191207886,-0.07128309572301425,-0.20468431771894094,-4.122902252555612,-5.682242971169616,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.699755907058716,-0.08655804480651731,-0.20570264765784113,-4.174472970184546,-5.158662665581002,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.70464301109314,-0.09572301425661914,-0.20570264765784113,-4.095332908552258,-5.29378018096138,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.71769905090332,-0.10386965376782077,-0.20570264765784113,-3.440471526123619,-5.6833280261604955,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.722151041030884,-0.10590631364562118,-0.20570264765784113,-2.9319611698996626,-5.708843695571564,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.726073980331421,-0.10590631364562118,-0.20570264765784113,-2.58708628704111,-5.708843695571564,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.738986253738403,-0.11405295315682282,-0.20468431771894094,-2.530683438544144,-5.676087946404924,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.742778062820435,-0.11405295315682282,-0.20468431771894094,-1.6960040089491701,-5.544417841070085,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.756455183029175,-0.11812627291242363,-0.20162932790224034,-1.3118195885007926,-5.201214537310597,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.761583089828491,-0.11914460285132383,-0.1985743380855397,-1.0620133342978377,-4.953022355633932,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.773414134979248,-0.11914460285132383,-0.1955193482688391,-0.9220678944279015,-5.377933361740579,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
0,0,0,0,,,,,,,,,,,7.77762508392334,-0.11914460285132383,-0.1955193482688391,-0.6992616505629679,-5.83342511560437,0.03,,,,,,,,,435100,001,2025-07-15_10h27.01.014,Continuous_Psychophysics,2022.2.5,None,
